qid,name,place_hint,wikipedia_url,sublists
Q14686015,Key West Cemetery,Florida,https://en.wikipedia.org/wiki/Key_West_Cemetery,List of cemeteries in Florida
Q7073564,"Oak Hill Cemetery (Bartow, Florida)",Florida,https://en.wikipedia.org/wiki/Oak_Hill_Cemetery_(Bartow%2C_Florida),List of cemeteries in Florida
Q7368325,Rosemary Cemetery,Florida,https://en.wikipedia.org/wiki/Rosemary_Cemetery,List of cemeteries in Florida
Q5916669,Houston Pioneer Cemetery,Florida,https://en.wikipedia.org/wiki/Houston_Pioneer_Cemetery,List of cemeteries in Florida
Q7074094,Oaklawn Cemetery,Florida,https://en.wikipedia.org/wiki/Oaklawn_Cemetery,List of cemeteries in Florida
Q6118008,Jacksonville National Cemetery,Florida,https://en.wikipedia.org/wiki/Jacksonville_National_Cemetery,List of cemeteries in Florida
Q5471433,Fort Kissimmee Cemetery,Florida,https://en.wikipedia.org/wiki/Fort_Kissimmee_Cemetery,List of cemeteries in Florida
Q7423235,Sarasota National Cemetery,Florida,https://en.wikipedia.org/wiki/Sarasota_National_Cemetery,List of cemeteries in Florida
Q6811737,Melbourne Cemetery,Florida,https://en.wikipedia.org/wiki/Melbourne_Cemetery,List of cemeteries in Florida
Q6731877,"Magnolia Cemetery (DeFuniak Springs, Florida)",Florida,https://en.wikipedia.org/wiki/Magnolia_Cemetery_(DeFuniak_Springs%2C_Florida),List of cemeteries in Florida
Q5158777,Concord Cemetery,Florida,https://en.wikipedia.org/wiki/Concord_Cemetery,List of cemeteries in Florida
Q18154127,Marti-Colon Cemetery,Florida,https://en.wikipedia.org/wiki/Marti-Colon_Cemetery,List of cemeteries in Florida
Q18156706,"Old City Cemetery (Jacksonville, Florida)",Florida,https://en.wikipedia.org/wiki/Old_City_Cemetery_(Jacksonville%2C_Florida),List of cemeteries in Florida
Q20669290,"Greenwood Cemetery (Orlando, Florida)",Florida,https://en.wikipedia.org/wiki/Greenwood_Cemetery_(Orlando%2C_Florida),List of cemeteries in Florida
Q55075534,Lincoln Memorial Park,Florida|African American cemeteries,https://en.wikipedia.org/wiki/Lincoln_Memorial_Park,List of cemeteries in Florida|List of African American cemeteries
Q106589901,"Evergreen Memorial Cemetery (Miami, Florida)",Florida|African American cemeteries,https://en.wikipedia.org/wiki/Evergreen_Memorial_Cemetery_(Miami%2C_Florida),List of cemeteries in Florida|List of African American cemeteries
Q116006606,North Greenwood Cemetery,Florida|African American cemeteries,https://en.wikipedia.org/wiki/North_Greenwood_Cemetery,List of cemeteries in Florida|List of African American cemeteries
Q60776495,Palm Cemetery,Florida,https://en.wikipedia.org/wiki/Palm_Cemetery,List of cemeteries in Florida
Q491712,Andersonville Prison,Georgia,https://en.wikipedia.org/wiki/Andersonville_Prison,List of cemeteries in Georgia (U.S. state)
Q2008469,Oakland Cemetery (Atlanta),Georgia,https://en.wikipedia.org/wiki/Oakland_Cemetery_(Atlanta),List of cemeteries in Georgia (U.S. state)
Q5547619,Georgia National Cemetery,Georgia,https://en.wikipedia.org/wiki/Georgia_National_Cemetery,List of cemeteries in Georgia (U.S. state)
Q6763242,Marietta National Cemetery,Georgia,https://en.wikipedia.org/wiki/Marietta_National_Cemetery,List of cemeteries in Georgia (U.S. state)
Q6499814,Laurel Grove Cemetery,Georgia,https://en.wikipedia.org/wiki/Laurel_Grove_Cemetery,List of cemeteries in Georgia (U.S. state)
Q16976231,Summerville Cemetery,Georgia,https://en.wikipedia.org/wiki/Summerville_Cemetery,List of cemeteries in Georgia (U.S. state)
Q8509221,Oconee Hill Cemetery,Georgia,https://en.wikipedia.org/wiki/Oconee_Hill_Cemetery,List of cemeteries in Georgia (U.S. state)
Q6815665,Memory Hill Cemetery,Georgia,https://en.wikipedia.org/wiki/Memory_Hill_Cemetery,List of cemeteries in Georgia (U.S. state)
Q5248766,Decatur Cemetery,Georgia,https://en.wikipedia.org/wiki/Decatur_Cemetery,List of cemeteries in Georgia (U.S. state)
Q6948625,Myrtle Hill Cemetery,Georgia,https://en.wikipedia.org/wiki/Myrtle_Hill_Cemetery,List of cemeteries in Georgia (U.S. state)
Q7314918,Resaca Confederate Cemetery,Georgia,https://en.wikipedia.org/wiki/Resaca_Confederate_Cemetery,List of cemeteries in Georgia (U.S. state)
Q5123057,"City Cemetery (Sandersville, Georgia)",Georgia,https://en.wikipedia.org/wiki/City_Cemetery_(Sandersville%2C_Georgia),List of cemeteries in Georgia (U.S. state)
Q6117403,Jackson Street Cemetery,Georgia|African American cemeteries,https://en.wikipedia.org/wiki/Jackson_Street_Cemetery,List of cemeteries in Georgia (U.S. state)|List of African American cemeteries
Q6763224,Marietta Confederate Cemetery,Georgia,https://en.wikipedia.org/wiki/Marietta_Confederate_Cemetery,List of cemeteries in Georgia (U.S. state)
Q5408638,"Black Pioneers Cemetery, Euharlee",Georgia|African American cemeteries,https://en.wikipedia.org/wiki/Black_Pioneers_Cemetery%2C_Euharlee,List of cemeteries in Georgia (U.S. state)|List of African American cemeteries
Q7147501,Patrick R. Cleburne Confederate Cemetery,Georgia,https://en.wikipedia.org/wiki/Patrick_R._Cleburne_Confederate_Cemetery,List of cemeteries in Georgia (U.S. state)
Q7566302,South Bend Cemetery,Georgia,https://en.wikipedia.org/wiki/South_Bend_Cemetery,List of cemeteries in Georgia (U.S. state)
Q7588467,St. James Episcopal Cemetery,Georgia,https://en.wikipedia.org/wiki/St._James_Episcopal_Cemetery,List of cemeteries in Georgia (U.S. state)
Q6731872,"Magnolia Cemetery (Augusta, Georgia)",Georgia,https://en.wikipedia.org/wiki/Magnolia_Cemetery_(Augusta%2C_Georgia),List of cemeteries in Georgia (U.S. state)
Q7641290,Sunset Hill Cemetery,Georgia,https://en.wikipedia.org/wiki/Sunset_Hill_Cemetery,List of cemeteries in Georgia (U.S. state)
Q5149033,Colored Cemetery,Georgia,https://en.wikipedia.org/wiki/Colored_Cemetery,List of cemeteries in Georgia (U.S. state)
Q7083681,"Old City Cemetery (Columbus, Georgia)",Georgia,https://en.wikipedia.org/wiki/Old_City_Cemetery_(Columbus%2C_Georgia),List of cemeteries in Georgia (U.S. state)
Q16950960,Behavior Cemetery,Georgia|African American cemeteries,https://en.wikipedia.org/wiki/Behavior_Cemetery,List of cemeteries in Georgia (U.S. state)|List of African American cemeteries
Q24197335,Southview Cemetery,Georgia,https://en.wikipedia.org/wiki/Southview_Cemetery,List of cemeteries in Georgia (U.S. state)
Q22058904,Lott Cemetery,Georgia|African American cemeteries,https://en.wikipedia.org/wiki/Lott_Cemetery,List of cemeteries in Georgia (U.S. state)|List of African American cemeteries
Q29649444,"Riverside Cemetery (Macon, Georgia)",Georgia|United States,https://en.wikipedia.org/wiki/Riverside_Cemetery_(Macon%2C_Georgia),List of cemeteries in Georgia (U.S. state)|List of rural cemeteries in the United States
Q107240849,"Oak Hill Cemetery (Cartersville, Georgia)",Georgia,https://en.wikipedia.org/wiki/Oak_Hill_Cemetery_(Cartersville%2C_Georgia),List of cemeteries in Georgia (U.S. state)
Q107313672,Sunbury Cemetery,Georgia,https://en.wikipedia.org/wiki/Sunbury_Cemetery,List of cemeteries in Georgia (U.S. state)
Q111148271,"Oak Grove Cemetery (Americus, Georgia)",Georgia,https://en.wikipedia.org/wiki/Oak_Grove_Cemetery_(Americus%2C_Georgia),List of cemeteries in Georgia (U.S. state)
Q117625302,Basket Creek Cemetery,Georgia|African American cemeteries|United States,https://en.wikipedia.org/wiki/Basket_Creek_Cemetery,List of cemeteries in Georgia (U.S. state)|List of African American cemeteries|List of burial mounds in the United States
Q383996,African Burial Ground National Monument,African-American cemeteries in New York|New York City,https://en.wikipedia.org/wiki/African_Burial_Ground_National_Monument,List of African-American cemeteries in New York|List of cemeteries in New York City
Q4689616,"African-American Cemetery (Montgomery, New York)",African-American cemeteries in New York,https://en.wikipedia.org/wiki/African-American_Cemetery_(Montgomery%2C_New_York),List of African-American cemeteries in New York
Q4689715,Rye African-American Cemetery,African-American cemeteries in New York,https://en.wikipedia.org/wiki/Rye_African-American_Cemetery,List of African-American cemeteries in New York
Q6922247,Mount Moor African-American Cemetery,African-American cemeteries in New York,https://en.wikipedia.org/wiki/Mount_Moor_African-American_Cemetery,List of African-American cemeteries in New York
Q7619559,Stony Hill Cemetery,African-American cemeteries in New York,https://en.wikipedia.org/wiki/Stony_Hill_Cemetery,List of African-American cemeteries in New York
Q65079475,Old Town of Flushing Burial Ground,African-American cemeteries in New York,https://en.wikipedia.org/wiki/Old_Town_of_Flushing_Burial_Ground,List of African-American cemeteries in New York
Q104872221,Frederick Douglass Memorial Park,African-American cemeteries in New York|New York City,https://en.wikipedia.org/wiki/Frederick_Douglass_Memorial_Park,List of African-American cemeteries in New York|List of cemeteries in New York City
Q106636536,Flatbush African Burial Ground,African-American cemeteries in New York|New York City,https://en.wikipedia.org/wiki/Flatbush_African_Burial_Ground,List of African-American cemeteries in New York|List of cemeteries in New York City
Q30323846,Congregation Shaare Zedek Cemetery,Jewish cemeteries in New York City|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Congregation_Shaare_Zedek_Cemetery,List of Jewish cemeteries in New York City|List of Jewish cemeteries in the United States
Q55605270,Beth Olam Cemetery,Jewish cemeteries in New York City|New York City|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Beth_Olam_Cemetery,List of Jewish cemeteries in New York City|List of cemeteries in New York City|List of Jewish cemeteries in the United States
Q107289125,Union Field Cemetery,Jewish cemeteries in New York City|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Union_Field_Cemetery,List of Jewish cemeteries in New York City|List of Jewish cemeteries in the United States
Q66606926,Linden Hill Jewish Cemetery,Jewish cemeteries in New York City|New York City,https://en.wikipedia.org/wiki/Linden_Hill_Jewish_Cemetery,List of Jewish cemeteries in New York City|List of cemeteries in New York City
Q5200340,Cypress Hills National Cemetery,New York City,https://en.wikipedia.org/wiki/Cypress_Hills_National_Cemetery,List of cemeteries in New York City
Q1625319,"Holy Cross Cemetery, Brooklyn",New York City,https://en.wikipedia.org/wiki/Holy_Cross_Cemetery%2C_Brooklyn,List of cemeteries in New York City
Q5058721,Cemetery of the Resurrection,New York City,https://en.wikipedia.org/wiki/Cemetery_of_the_Resurrection,List of cemeteries in New York City
Q5056726,Cedar Grove Cemetery (Queens),New York City,https://en.wikipedia.org/wiki/Cedar_Grove_Cemetery_(Queens),List of cemeteries in New York City
Q7009933,New Lots Reformed Church and Cemetery,New York City,https://en.wikipedia.org/wiki/New_Lots_Reformed_Church_and_Cemetery,List of cemeteries in New York City
Q7084131,Old Gravesend Cemetery,New York City,https://en.wikipedia.org/wiki/Old_Gravesend_Cemetery,List of cemeteries in New York City
Q7589113,St. Joseph's Church (Staten Island),New York City,https://en.wikipedia.org/wiki/St._Joseph's_Church_(Staten_Island),List of cemeteries in New York City
Q17109455,Moore-Jackson Cemetery,New York City,https://en.wikipedia.org/wiki/Moore-Jackson_Cemetery,List of cemeteries in New York City
Q30323865,St. John's Burying Ground,New York City,https://en.wikipedia.org/wiki/St._John's_Burying_Ground,List of cemeteries in New York City
Q65055078,Fordham University Cemetery,New York City,https://en.wikipedia.org/wiki/Fordham_University_Cemetery,List of cemeteries in New York City
Q96371778,All Faiths Cemetery,New York City,https://en.wikipedia.org/wiki/All_Faiths_Cemetery,List of cemeteries in New York City
Q61359956,St. Michael's Cemetery (Queens),New York City,https://en.wikipedia.org/wiki/St._Michael's_Cemetery_(Queens),List of cemeteries in New York City
Q104994221,Remsen Cemetery,New York City,https://en.wikipedia.org/wiki/Remsen_Cemetery,List of cemeteries in New York City
Q85739283,Vanderbilt Family Cemetery and Mausoleum,New York City,https://en.wikipedia.org/wiki/Vanderbilt_Family_Cemetery_and_Mausoleum,List of cemeteries in New York City
Q117624964,"Kings County Cemetery (Brooklyn, New York)",New York City,https://en.wikipedia.org/wiki/Kings_County_Cemetery_(Brooklyn%2C_New_York),List of cemeteries in New York City
Q70154870,Linden Hill United Methodist Cemetery,New York City,https://en.wikipedia.org/wiki/Linden_Hill_United_Methodist_Cemetery,List of cemeteries in New York City
Q3776324,Green Mount Cemetery,United States|Maryland,https://en.wikipedia.org/wiki/Green_Mount_Cemetery,List of rural cemeteries in the United States|List of cemeteries in Maryland
Q5602793,"Green Lawn Cemetery (Columbus, Ohio)",United States|Ohio,https://en.wikipedia.org/wiki/Green_Lawn_Cemetery_(Columbus%2C_Ohio),List of rural cemeteries in the United States|List of cemeteries in Ohio
Q1801158,Lakewood Cemetery,United States|Minnesota,https://en.wikipedia.org/wiki/Lakewood_Cemetery,List of rural cemeteries in the United States|List of cemeteries in Minnesota
Q8032819,Woodland Cemetery and Arboretum,United States|Ohio,https://en.wikipedia.org/wiki/Woodland_Cemetery_and_Arboretum,List of rural cemeteries in the United States|List of cemeteries in Ohio
Q514834,Valley Cemetery,United States|New Hampshire,https://en.wikipedia.org/wiki/Valley_Cemetery,List of rural cemeteries in the United States|List of cemeteries in New Hampshire
Q2313810,Spring Grove Cemetery,United States|Ohio|North America,https://en.wikipedia.org/wiki/Spring_Grove_Cemetery,List of rural cemeteries in the United States|List of cemeteries in Ohio|List of pyramid mausoleums in North America
Q5366958,Elmwood Cemetery (Detroit),United States|Michigan,https://en.wikipedia.org/wiki/Elmwood_Cemetery_(Detroit),List of rural cemeteries in the United States|List of cemeteries in Michigan
Q5417188,"Evergreen Cemetery (Portland, Maine)",United States|Maine,https://en.wikipedia.org/wiki/Evergreen_Cemetery_(Portland%2C_Maine),List of rural cemeteries in the United States|List of cemeteries in Maine
Q1618821,"Hillside Cemetery (Middletown, New York)",United States,https://en.wikipedia.org/wiki/Hillside_Cemetery_(Middletown%2C_New_York),List of rural cemeteries in the United States
Q5090077,Chelsea Garden Cemetery,United States,https://en.wikipedia.org/wiki/Chelsea_Garden_Cemetery,List of rural cemeteries in the United States
Q6921297,"Mount Hope Cemetery (Bangor, Maine)",United States|Maine,https://en.wikipedia.org/wiki/Mount_Hope_Cemetery_(Bangor%2C_Maine),List of rural cemeteries in the United States|List of cemeteries in Maine
Q14715732,Mount Wollaston Cemetery,United States,https://en.wikipedia.org/wiki/Mount_Wollaston_Cemetery,List of rural cemeteries in the United States
Q7491589,Shawsheen Cemetery,United States,https://en.wikipedia.org/wiki/Shawsheen_Cemetery,List of rural cemeteries in the United States
Q14715728,"Mount Pleasant Cemetery (Taunton, Massachusetts)",United States,https://en.wikipedia.org/wiki/Mount_Pleasant_Cemetery_(Taunton%2C_Massachusetts),List of rural cemeteries in the United States
Q5430796,"Fairview Cemetery (Dalton, Massachusetts)",United States,https://en.wikipedia.org/wiki/Fairview_Cemetery_(Dalton%2C_Massachusetts),List of rural cemeteries in the United States
Q5569460,"Glenwood Cemetery (Maynard, Massachusetts)",United States,https://en.wikipedia.org/wiki/Glenwood_Cemetery_(Maynard%2C_Massachusetts),List of rural cemeteries in the United States
Q7073500,"Oak Grove Cemetery (Gloucester, Massachusetts)",United States,https://en.wikipedia.org/wiki/Oak_Grove_Cemetery_(Gloucester%2C_Massachusetts),List of rural cemeteries in the United States
Q5899186,"Hope Cemetery (Worcester, Massachusetts)",United States,https://en.wikipedia.org/wiki/Hope_Cemetery_(Worcester%2C_Massachusetts),List of rural cemeteries in the United States
Q6920735,Mount Feake Cemetery,United States,https://en.wikipedia.org/wiki/Mount_Feake_Cemetery,List of rural cemeteries in the United States
Q8033567,Woodward Hill Cemetery,United States,https://en.wikipedia.org/wiki/Woodward_Hill_Cemetery,List of rural cemeteries in the United States
Q14716957,"Woodlawn Cemetery (Toledo, Ohio)",United States|Ohio|North America,https://en.wikipedia.org/wiki/Woodlawn_Cemetery_(Toledo%2C_Ohio),List of rural cemeteries in the United States|List of cemeteries in Ohio|List of pyramid mausoleums in North America
Q5210378,Dale Cemetery,United States,https://en.wikipedia.org/wiki/Dale_Cemetery,List of rural cemeteries in the United States
Q12061438,"Magnolia Cemetery (Charleston, South Carolina)",United States|South Carolina|North America,https://en.wikipedia.org/wiki/Magnolia_Cemetery_(Charleston%2C_South_Carolina),List of rural cemeteries in the United States|List of cemeteries in South Carolina|List of pyramid mausoleums in North America
Q6919261,Mount Adnah Cemetery,United States,https://en.wikipedia.org/wiki/Mount_Adnah_Cemetery,List of rural cemeteries in the United States
Q7338442,"Riverside Cemetery (Oswego, New York)",United States,https://en.wikipedia.org/wiki/Riverside_Cemetery_(Oswego%2C_New_York),List of rural cemeteries in the United States
Q5056724,"Cedar Grove Cemetery (Chaumont, New York)",United States,https://en.wikipedia.org/wiki/Cedar_Grove_Cemetery_(Chaumont%2C_New_York),List of rural cemeteries in the United States
Q5603813,Greendale Cemetery,United States,https://en.wikipedia.org/wiki/Greendale_Cemetery,List of rural cemeteries in the United States
